03d8f7fa-5f84-4355-9b54-58af615e85ff,2023-08-23 11:36:33.759353+02,"../MusicLib/Bassline/Holy Goof, Sammy Virji - Never.mp3",Never,"Holy Goof, Sammy Virji","",,Bassline,3:12,B♭ Minor,3A,130,34,84,68,60,3,5,33,4,Uploaded from Uploader.py
9980dec9-2843-48a5-8b05-ce9c82bd3249,2023-08-23 11:36:50.899219+02,../MusicLib/Bassline/Ill Phil & Lorenzo - Jump A Fckkin Round.mp3,Jump A Fckkin Round,Ill Phil & Lorenzo,"",,Bassline,6:00,C Major,8B,124,20,81,82,72,2,16,5,6,Uploaded from Uploader.py
52530fe6-cc0a-4511-adc5-f8d3852cc482,2023-08-23 11:37:08.85238+02,../MusicLib/Bassline/jamie Duggan - Chimes.mp3,Chimes,jamie Duggan,"",,Bassline,3:05,E Minor,9A,135,7,60,84,56,1,70,5,11,Uploaded from Uploader.py
e03b4892-941e-4da5-95aa-836ae226a112,2023-08-23 11:37:27.749216+02,../MusicLib/Bassline/Mikey B - Hold Me Close.mp3,Hold Me Close,Mikey B,"",,Bassline,4:23,E Minor,9A,134,19,95,78,72,26,0,38,18,Uploaded from Uploader.py
c2f40ab5-4455-4560-b0a9-6dfc4d852393,2023-08-23 11:37:46.069537+02,../MusicLib/Bassline/NLMT - Misdemeanours.mp3,Misdemeanours,NLMT,"",,Bassline,3:55,E♭ Minor,2A,135,9,88,73,70,0,23,11,6,Uploaded from Uploader.py
20b6b9b6-bb0a-4962-aa64-1c6cabf95a83,2023-08-23 11:38:07.288653+02,../MusicLib/Bassline/Sammy Virji - Allright.mp3,Allright,Sammy Virji,"",,Bassline,4:37,C Minor,5A,130,42,66,75,64,0,20,26,12,Uploaded from Uploader.py
bfc8e0df-567a-43e6-b1d9-b7b882daaaa6,2023-08-23 11:39:07.801225+02,../MusicLib/Bassline/Sammy Virji - One More Chance.mp3,One More Chance,Sammy Virji,"",,Bassline,5:14,C# Major,3B,130,24,57,74,56,4,0,10,25,Uploaded from Uploader.py
1cfc14c7-878e-48ef-be54-65afc16b4af8,2023-08-23 11:39:24.692361+02,../MusicLib/Bassline/Sammy Virji - Show Me.mp3,Show Me,Sammy Virji,"",,Bassline,4:32,E Major,12B,134,42,86,82,61,12,17,15,25,Uploaded from Uploader.py
3c6c6ac6-0c80-4df2-9bb4-31623156e439,2023-08-23 11:39:42.106858+02,../MusicLib/Bassline/Shaun Dean - Shut You Down.mp3,Shut You Down,Shaun Dean,"",,Bassline,2:49,G Major,9B,130,53,63,83,66,7,3,32,4,Uploaded from Uploader.py
1bded26d-59f8-42e4-b21c-d7fffa22918e,2023-08-23 11:39:59.103027+02,../MusicLib/Bassline/Stormzy - Wiley Flow (Phiney Bassline Mix).mp3,Wiley Flow (Phiney Bassline Mix),Stormzy,"",,Bassline,3:27,F Minor,4A,140,64,68,72,48,24,0,20,31,Uploaded from Uploader.py
5d9e3ea6-edd3-4e9b-b3b6-ef119b224419,2023-08-23 11:40:20.760391+02,../MusicLib/Bassline/TS7 - Motion Shift.mp3,Motion Shift,TS7,"",,Bassline,5:07,B♭ Minor,3A,133,37,77,82,60,0,85,6,5,Uploaded from Uploader.py
b50a5152-110b-459e-9825-8e6c73d6eaf4,2023-08-23 11:40:38.815784+02,../MusicLib/Bassline/Zero - Pay For Thrills.mp3,Pay For Thrills,Zero,"",,Bassline,2:06,B Major,1B,127,33,97,71,14,0,0,31,10,Uploaded from Uploader.py
37a72bf7-b6ff-4c58-b9e3-41162f8890da,2023-08-23 11:40:55.889747+02,../MusicLib/Disco/Bee Gees - Stayin' Alive.mp3,Stayin' Alive,Bee Gees,"",,Disco,4:45,B♭ Minor,3A,104,77,77,70,95,3,1,15,3,Uploaded from Uploader.py
45dc42e4-892a-4786-9437-619ec5f4937d,2023-08-23 11:41:13.773775+02,../MusicLib/Disco/Boney M - Daddy Cool.mp3,Daddy Cool,Boney M,"",,Disco,3:29,F Minor,4A,124,75,78,76,93,28,79,13,4,Uploaded from Uploader.py
b3443526-1106-489b-9e50-9d5dce4d0bfc,2023-08-23 11:41:31.198022+02,../MusicLib/Disco/Carl Douglas - Kungfu Fighting.mp3,Kungfu Fighting,Carl Douglas,"",,Disco,3:18,D Major,10B,102,69,67,60,59,4,0,29,7,Uploaded from Uploader.py
9b247cf6-847b-4daa-8451-7baccb517ea7,2023-08-23 11:41:48.196199+02,../MusicLib/Disco/Dead Or Alive - You Spin Me Round (Like a Record).mp3,You Spin Me Round (Like a Record),Dead Or Alive,"",,Disco,3:15,F# Minor,11A,128,76,96,55,92,0,7,43,4,Uploaded from Uploader.py
08d7201e-9c9f-480d-beb9-96741c0a2426,2023-08-23 11:42:05.17382+02,../MusicLib/Disco/Donna Summer - Hot Stuff.mp3,Hot Stuff,Donna Summer,"",,Disco,5:15,C Major,8B,120,70,74,82,97,1,3,7,3,Uploaded from Uploader.py
aacc7eda-4f71-4fb9-b7bc-c747905d9476,2023-08-23 11:42:22.178875+02,"../MusicLib/Disco/Earth, Wind & Fire - Boogie Wonderland.mp3",Boogie Wonderland,"Earth, Wind & Fire","",,Disco,3:36,A Major,11B,126,83,83,67,98,15,0,14,3,Uploaded from Uploader.py
037ee9c6-f2da-4b6c-a30d-8bc8143c1079,2023-08-23 11:42:38.863053+02,"../MusicLib/Disco/Earth, Wind & Fire - Let''s Groove.mp3",Let's Groove,"Earth, Wind & Fire","",,Disco,3:36,A Major,11B,126,83,83,67,98,15,0,14,3,Uploaded from Uploader.py
